Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
JOB PAPER 1.25,7908300005,07908354,1,3.0,"Rolling Paper,Cones, Tips and Wraps"
CAMO WRAPS STRAWBERRY,0320000110,20311025,5,2.5,"Rolling Paper,Cones, Tips and Wraps"
OCB PAPER 1/4 ORGANIC HEMP,8640000022,08642232,13,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB PAPER 1/4 BLACK PREMIUM,8640000066,08646636,14,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB PAPER SOPHISTIQUE 1/4,8640000068,08646830,14,4.0,"Rolling Paper,Cones, Tips and Wraps"
ZIG ZAG CONES KING,8660007766,8660007766,24,3.99,"Rolling Paper,Cones, Tips and Wraps"
ZIG ZAG CONES 1/4,0866000769,008660007698,7,4.0,"Rolling Paper,Cones, Tips and Wraps"
QUARTZ CAP 1,1166111001,11661110014,2,29.99,"Rolling Paper,Cones, Tips and Wraps"
CLOUD NURDZ 3MG WATERMELON BERRY,1243699649,12436996499,1,18.72,VAPE JUICES
CLOUD NURDZ 3MG WATERMELON BERRY ICE,1243699652,12436996529,1,18.72,VAPE JUICES
HOOKAH GUN STATION,1682730808,16827308083,1,95.0,HOOKAH RELATED
AGNI NEW NIXO BLUE HOOKAH,1682457744,16824577444,1,98.32,HOOKAH RELATED
NAKED 3MG MANGO CREAM,2189383871,21893838716,1,18.72,VAPE JUICES
NAKED 3MG BANANA,2189383850,21893838501,1,18.72,VAPE JUICES
NAKED SALT 35MG-MANGO,2189383971,21893839713,2,15.6,VAPE JUICES
NAKED SALT 35MG-STRAWBERRY POM,2189384018,21893840184,1,15.6,VAPE JUICES
NAKED SALT 35MG-AMERICAN P,2189384022,21893840221,2,15.6,VAPE JUICES
NAKED SALT 35MG CUBAN BLEND,2189384026,021893840269,2,15.6,VAPE JUICES
NAKED SALT 35MG-EUROGOLD,2189384031,21893840313,2,15.6,VAPE JUICES
SWISHER SWEETS MINI PACK,2590020604,025900206048,2,7.0,TOBACCO PRODUCTS
SWISHER SWEETS BANANA SMASH,2590022982,025900229825,4,1.5,TOBACCO PRODUCTS
SWISHERS SWEETS RED,2590044552,025900445522,5,1.5,TOBACCO PRODUCTS
SWISHER SWEETS GRAPE,2590022734,025900227340,4,1.5,TOBACCO PRODUCTS
SWISHER SWEETS BLUEBERRY,2590022735,025900227357,4,1.5,TOBACCO PRODUCTS
SWISHER SWEETS HONEY BANANA,2590022989,025900229894,5,1.5,TOBACCO PRODUCTS
SWISHER SWEETS PURPLE SWISH,2590024013,25900240134,0,1.5,TOBACCO PRODUCTS
SWISHER SWEET PEPPERMINT,2590022991,025900229917,18,1.5,TOBACCO PRODUCTS
GAME LEAF SWEET,3170005817,31700055151,31,1.99,TOBACCO PRODUCTS
HEMPIRE PAPER KING,3330004203,033300042036,40,2.0,"Rolling Paper,Cones, Tips and Wraps"
HEMPIRE PAPER 1/2,3330004202,033300042029,14,2.0,"Rolling Paper,Cones, Tips and Wraps"
GAME LEAF RED SWEETS,3170005814,031700058145,0,1.99,TOBACCO PRODUCTS
HEMPIRE CONE KING,3330004301,33300043019,23,2.5,"Rolling Paper,Cones, Tips and Wraps"
HEMPIRE CONE 1/4,3330004300,033300043002,22,2.5,"Rolling Paper,Cones, Tips and Wraps"
ICE KREAM CARTS,4263975301,42639753018,5,35.0,"THCA RELATED: Flower, Carts & Vapes"
AMERICAN SPIRIT TOBACCO POUCHES,4799500082,047995000820,1,35.99,TOBACCO PRODUCTS
AMERICAN SPIRIT BLUE TURQUOISE,4799585524,047995855246,9,15.99,TOBACCO PRODUCTS
AMERICAN SPIRIT YELLOW,4799585509,047995855093,0,13.99,TOBACCO PRODUCTS
AMERICAN SPIRIT SMOOTH GOLD,4799520061,047995200619,8,14.99,TOBACCO PRODUCTS
BLAZY SUSAN PAPER KING,5149701161,051497011611,26,2.0,"Rolling Paper,Cones, Tips and Wraps"
BLAZY SUSAN CONE 1/4 PINK,"5149703696, 1013492023",051497036966,13,3.64,"Rolling Paper,Cones, Tips and Wraps"
BLAZY SUSAN PAPER 1/4,1013492031,810134920316,21,2.0,"Rolling Paper,Cones, Tips and Wraps"
BLAZY TIPS BOOK,5149733154,051497331542,5,1.5,"Rolling Paper,Cones, Tips and Wraps"
BLAZY SUSAN CONE KING SIZE,"5149722170, 1013492027",810134920279,22,4.5,"Rolling Paper,Cones, Tips and Wraps"
HEISENBERG 50MG MENTHOL,5317636034,53176360348,1,15.0,VAPE JUICES
HEISENBERG 0MG GREEN,5317636400,053176364001,1,18.0,VAPE JUICES
HEISENBERG 6MG GREEN,5317636402,053176364025,1,15.0,VAPE JUICES
THE BERG BERRY 6MG,5317637802,53176378022,1,18.72,VAPE JUICES
THE BERG 50MG BERRY,5317637804,053176378046,1,18.72,VAPE JUICES
HEISENBERG 3MG BERRY,5317637801,053176378015,0,15.0,VAPE JUICES
BLACK MILD SINGLE WOOD TIP,7013710525,070137105251,25,1.75,TOBACCO PRODUCTS
BLACK MILD SINGLE ORIGINAL,"7013783202, 7013710018",070137100188,11,1.5,TOBACCO PRODUCTS
BLACK MILD SINGLE WINE,"7013710523, 7013783232",070137105237,15,1.5,TOBACCO PRODUCTS
DUTCH BLUE DREAM,7161020365,071610203655,21,1.5,TOBACCO PRODUCTS
BACKWOODS 5PK DARK LEAF 5PK,7161020281,71610202818,3,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK BLACK RUSSIAN,7161020265,071610202658,7,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK BANANA,7161020309,071610203099,2,8.84,TOBACCO PRODUCTS
ZAZA GAS HOUSE,7161020322,071610203228,6,9.99,TOBACCO PRODUCTS
BACKWOODS 5PK COGNAC,7161020283,71610202832,6,7.5,TOBACCO PRODUCTS
DUTCH BERRY FUSION,7161020364,071610203648,39,1.5,TOBACCO PRODUCTS
DUTCH IRISH FUSION,7161020367,071610203679,13,1.56,TOBACCO PRODUCTS
BACKWOODS 5PK GRAPE,7161020353,71610203532,1,7.5,TOBACCO PRODUCTS
DUTCH PLATINUM FUSION,7161020352,071610203525,15,1.5,TOBACCO PRODUCTS
DUTCH DIAMOND FUSION,7161020378,071610203785,60,1.54,TOBACCO PRODUCTS
DUTCH HONEY FUSION,7161020366,071610203662,8,1.5,TOBACCO PRODUCTS
DUTCH OG FUSION,7161020369,071610203693,11,1.56,TOBACCO PRODUCTS
DUTCH HONEY BERRY 5PK,7161030186,071610301863,2,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK CHOCOLATE,7161020422,071610204225,5,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK ORIGINAL,7161030189,071610301894,7,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK SWEET AROMATIC,7161030192,071610301924,10,7.5,TOBACCO PRODUCTS
ORIGINAL SINGLE,7161030195,071610301955,21,2.08,TOBACCO PRODUCTS
BACKWOODS SINGLE SWEET AROMATIC,7161030198,071610301986,5,2.0,TOBACCO PRODUCTS
HONEY BOURBON 5PK,7161030226,071610302266,4,7.5,TOBACCO PRODUCTS
BACKWOODS 5PK RUSSIAN CREAM,7161030279,071610302792,2,8.0,TOBACCO PRODUCTS
DUTCH JAVA FUSION,7161049656,071610496569,8,1.56,TOBACCO PRODUCTS
DUTCH MASTER PALMA 2 CIGARS,7161049933,071610499331,19,4.0,TOBACCO PRODUCTS
BACKWOODS SINGLE RUSSIAN CREAM,7161030306,071610303065,5,2.08,TOBACCO PRODUCTS
DUTCH BLEND SILVER,7161050564,071610505643,7,1.56,TOBACCO PRODUCTS
DUTCH SWEET FUSION,7161050572,071610505728,9,1.56,TOBACCO PRODUCTS
DUTCH MASTER GREEN 3PK,7161049953,071610499539,19,3.5,TOBACCO PRODUCTS
DUTCH MASTER BLUE PALMA 3PK,7161049949,071610499492,0,3.5,TOBACCO PRODUCTS
OCB CONES UNBLEACHED KING,7717012012,77170120128,0,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB CONES UNBLEACHED 50PK BOX,7717012710,77170127103,0,20.0,"Rolling Paper,Cones, Tips and Wraps"
OCB CONES SMALL,7717012267,77170122672,0,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB CONES MINI,7717012269,77170122696,0,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB CONES BROWN KING,7717012902,77170129022,23,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB CONES BROWN 1/4,7717012904,077170129046,27,3.0,"Rolling Paper,Cones, Tips and Wraps"
OCB CONES BROWN MINI,7717012906,077170129060,5,3.0,"Rolling Paper,Cones, Tips and Wraps"
HOOKAH TO GO,8653710245,86537102455,1,20.8,HOOKAH RELATED
JELLY GUMMIES INDICA PASSION FRUIT,8392887321,83928873215,0,41.6,EDIBLES
POD JUICE 6MG RAINBOW FREEZE,0000306221,100003062217,1,18.72,VAPE JUICES
POD JUICE 3MG MANGO STRAWBERRY DRAGON,0000306191,100003061913,1,18.0,VAPE JUICES
MASTER FUNGI CHOCOLATE,5201557460,152015574608,3,45.0,EDIBLES
POD JUICE 6MG JEWEL MINT SAPPHIRE,7227219019,172272190199,0,18.0,VAPE JUICES
HEISENBERG 3MG SOUR APPLE MENTHOL,7227257631,172272576313,1,15.0,VAPE JUICES
HEISENBERG 6MG LEMON SOUR,7227143459,172271434591,1,15.0,VAPE JUICES
HEISENBERG 3MG MENTHOL,7227963876,172279638762,0,15.0,VAPE JUICES
HEISENBERG 6MG MENTHOL,7227448075,172274480755,0,15.0,VAPE JUICES
HEISENBERG 3MG BERRY MENTHOL,7227720404,172277204044,0,15.0,VAPE JUICES
SMAKD CARTS 2GR INDICA BLACK CHERRY OG,8834522304,288345223043,10,25.0,"THCA RELATED: Flower, Carts & Vapes"
POD JUICE 0MG JEWEL MINT,1100361322,211003613221,0,18.0,VAPE JUICES
SMAKD CARTS 2GR SATIVA HAWAIIAN PUNCH,8834522306,288345223067,0,25.0,"THCA RELATED: Flower, Carts & Vapes"
POD JUICE 3MG JEWEL MINT,1100361323,211003613238,0,18.0,VAPE JUICES
POD JUICE 6MG JEWEL MINT,1100361324,211003613245,0,18.0,VAPE JUICES
TORNADO DELUXE CHARCOAL BOX,1310727095,313107270956,8,12.99,HOOKAH RELATED
TKO CBD 500MG STRAWBERRY BANANA,5612365604,556123656049,5,13.5,EDIBLES
COASTAL CLOUDS 3MG APPLE PEACH STR,0017605185,600176051853,1,15.0,VAPE JUICES
FUSION HIPPIE GUMMY 600MG,0663854700,606638547001,1,6.24,EDIBLES
ZYN 3MG PEPPERMINT,0924990101,609249901019,1,9.99,TOBACCO PRODUCTS
ZYN 3MG COOL MINT,0924990004,609249900043,0,9.99,TOBACCO PRODUCTS
ZYN 6MG CHILL,0924992022,609249920225,0,9.99,TOBACCO PRODUCTS
ZYN 6MG PEPPERMINT,0924990103,609249901033,11,9.99,TOBACCO PRODUCTS
ZYN 3MG CITRUS,0924990701,609249907011,4,9.99,TOBACCO PRODUCTS
ZYN 6MG MENTHOL,0924992304,609249923042,0,9.99,TOBACCO PRODUCTS
HOOKAH RUSSIAN BASKET,1636697786,616366977865,1,21.0,HOOKAH RELATED
MIST SPIDER HOOKAH,1636697794,616366977940,0,93.6,HOOKAH RELATED
ELECTRON HOOKAH,1636697795,616366977957,0,88.4,HOOKAH RELATED
NILE PARTY HOOKAH,1636697837,616366978374,0,15.6,HOOKAH RELATED
XTREME HOOKAH,1636697862,616366978626,0,81.12,HOOKAH RELATED
AGNI F1 HOOKAH,1636697876,616366978763,1,100.0,HOOKAH RELATED
AGNI GLOW BLUE,1636697879,616366978794,1,150.0,HOOKAH RELATED
AGNI FUTURE HOOKAH,1636697885,616366978855,1,122.0,HOOKAH RELATED
HOOKAH SPACE BLACK,1636698064,616366980643,0,124.8,HOOKAH RELATED
DUNDER SPLIFFLIN 1/4,1645328126,616453281264,46,2.08,"Rolling Paper,Cones, Tips and Wraps"
MIST DIAMOND HOOKAH,1636697893,616366978930,1,92.56,HOOKAH RELATED
LOOSE LEAF NATURAL DARK LEAF,1666396499,616663964995,6,11.99,TOBACCO PRODUCTS
LOOSE LEAF RUSSIAN CREAM,1666396498,616663964988,6,11.99,TOBACCO PRODUCTS
CANDY KING 35MG STRAWBERRY WATERMELON,4421624099,644216240999,1,18.72,VAPE JUICES
CANDY KING 35MG BLUE RAZZ,4421624019,644216240197,2,18.72,VAPE JUICES
CANDY KING 35MG TROPIC,4421624119,644216241194,1,18.72,VAPE JUICES
CANDY KING 3MG-HARD APPLE,4421690922,644216909223,1,18.72,VAPE JUICES
FIRE XL WHITE PEACH MOJITO,4735104084,647351040844,1,10.0,NICOTINE VAPES
CANDY KING 3MG BELTS STRAWBERRY,5334119646,653341196460,0,18.72,VAPE JUICES
CANDY KING 3MG-STRAWBERRY WATERMELON BG,5334119706,653341197061,0,18.72,VAPE JUICES
CANDY KING 3MG-BATCH,5334119736,653341197368,1,18.72,VAPE JUICES
CANDY KING 6MG-PEACH RINGS,5334135409,653341354099,2,18.72,VAPE JUICES
CANDY KING 6MG-BELTS STRAWBERRY,5334119656,653341196569,1,18.72,VAPE JUICES
CANDY KING 0MG-STRAWBERRY WATERMELON BG,5334119696,653341196965,0,18.72,VAPE JUICES
KYNN DISPOSABLE WATERMELON Z,5387171324,653871713243,1,15.0,"THCA RELATED: Flower, Carts & Vapes"
N_WATERMELON ICE,5539029547,655390295477,0,22.88,NICOTINE VAPES
KYNN DISPOSABLE KING LOUIS,5387171306,653871713069,0,15.0,"THCA RELATED: Flower, Carts & Vapes"
COOKIES GR INDICA,5574663197,655746631973,46,10.0,"THCA RELATED: Flower, Carts & Vapes"
LOOSE LEAF ICE COLD,5823873479,658238734794,2,7.99,TOBACCO PRODUCTS
LOOSE LEAF MINI RESERVE,5823873495,658238734954,1,9.99,TOBACCO PRODUCTS
LOOSE LEAF STRAWBERRY CRUSHED,5823873483,658238734831,0,5.5,TOBACCO PRODUCTS
LOOSE LEAF WATERMELON DREAM,5823873560,658238735609,4,11.99,TOBACCO PRODUCTS
SB_LUSH ICE,6153771345,661537713452,8,20.8,NICOTINE VAPES
DARK CRUSH GRABBA BAG,6098937964,660989379643,12,4.0,TOBACCO PRODUCTS
SB_BLACKBERRY GRAPE,6153771366,661537713667,4,20.8,NICOTINE VAPES
SB_GRAPE SLUSHY,6153771351,661537713513,4,20.8,NICOTINE VAPES
SB_WATERMELON SUGAR,6153771414,661537714145,1,20.8,NICOTINE VAPES
SB_MINT ICE,6153771353,661537713537,2,20.8,NICOTINE VAPES
SB_BLUEBERRY SLUSHY,6153771466,661537714664,3,20.8,NICOTINE VAPES
SB_ACAI BOWL,6153778986,661537789860,3,20.8,NICOTINE VAPES
SB_BLUE MINT,6153778681,661537786814,5,20.8,NICOTINE VAPES
SB_BLUE RAZZ,6153779061,661537790613,1,20.7,NICOTINE VAPES
SB_STRAWBERRY WATERMELON,6153779013,661537790132,3,20.8,NICOTINE VAPES
SB_WATERMELON MINT,6153781327,661537813275,3,20.8,NICOTINE VAPES
SB_APPLES,6153784420,661537844200,1,20.8,NICOTINE VAPES
MAGIC DOZE MUSHROOMS ORANGE CREAM *SALE*,7189146718,671891467182,1,20.0,EDIBLES
FRUIT MONSTER 48MG DOUBLE MANGO ICE,7516230401,675162304015,0,15.99,VAPE JUICES
